Word,Register,n,Year
hearken,mag,1,1910.0
hearken,nf,2,1910.0
heat,fic,307,1910.0
heat,mag,126,1910.0
heat,news,32,1910.0
heat,nf,197,1910.0
hoarse,fic,83,1910.0
hoarse,mag,14,1910.0
hoarse,nf,2,1910.0
honk,fic,15,1910.0
hot,fic,718,1910.0
hot,mag,125,1910.0
hot,news,39,1910.0
hot,nf,208,1910.0
howl,fic,60,1910.0
howl,mag,8,1910.0
howl,news,3,1910.0
howl,nf,2,1910.0
hum,fic,73,1910.0
hum,mag,6,1910.0
hum,news,1,1910.0
hum,nf,8,1910.0
hustle,fic,44,1910.0
hustle,mag,3,1910.0
hustle,news,1,1910.0
hustle,nf,1,1910.0
hymn,fic,50,1910.0
hymn,mag,19,1910.0
hymn,nf,7,1910.0
illuminated,fic,28,1910.0
illuminated,mag,20,1910.0
illuminated,news,2,1910.0
illuminated,nf,8,1910.0
image,fic,116,1910.0
image,mag,32,1910.0
image,news,1,1910.0
image,nf,91,1910.0
immaculate,fic,39,1910.0
immaculate,mag,10,1910.0
immaculate,news,1,1910.0
immaculate,nf,1,1910.0
impalpable,fic,2,1910.0
impalpable,mag,4,1910.0
impalpable,nf,2,1910.0
imperceptible,fic,15,1910.0
imperceptible,mag,7,1910.0
imperceptible,nf,6,1910.0
incandescent,fic,5,1910.0
incandescent,mag,4,1910.0
incandescent,nf,1,1910.0
indigo,fic,8,1910.0
indigo,mag,2,1910.0
indigo,nf,3,1910.0
insipid,fic,6,1910.0
insipid,mag,2,1910.0
iridescent,fic,6,1910.0
iridescent,mag,4,1910.0
itch,fic,9,1910.0
itch,mag,1,1910.0
itch,news,1,1910.0
itch,nf,4,1910.0
jangle,fic,8,1910.0
jazz,mag,3,1910.0
jazz,nf,1,1910.0
jingle,fic,20,1910.0
jingle,news,1,1910.0
jingle,nf,1,1910.0
leer,fic,20,1910.0
leer,mag,1,1910.0
leer,nf,1,1910.0
listen,fic,694,1910.0
listen,mag,64,1910.0
listen,news,21,1910.0
listen,nf,40,1910.0
look,fic,4703,1910.0
look,mag,584,1910.0
look,news,125,1910.0
look,nf,384,1910.0
loud,fic,325,1910.0
loud,mag,44,1910.0
loud,news,16,1910.0
loud,nf,47,1910.0
lute,fic,53,1910.0
lute,mag,8,1910.0
magenta,fic,3,1910.0
magenta,mag,2,1910.0
malodorous,fic,1,1910.0
malodorous,mag,5,1910.0
mandolin,fic,6,1910.0
mandolin,mag,1,1910.0
mandolin,nf,2,1910.0
matt,fic,24,1910.0
matt,mag,1,1910.0
matt,news,2,1910.0
melodic,mag,5,1910.0
melodious,fic,10,1910.0
melodious,mag,3,1910.0
melodious,nf,5,1910.0
melody,fic,87,1910.0
melody,mag,10,1910.0
melody,news,1,1910.0
melody,nf,12,1910.0
meow,fic,2,1910.0
moo,fic,22,1910.0
moo,mag,2,1910.0
moonlight,fic,205,1910.0
moonlight,mag,22,1910.0
moonlight,news,1,1910.0
moonlight,nf,8,1910.0
muddy,fic,69,1910.0
muddy,mag,9,1910.0
muddy,news,7,1910.0
muddy,nf,10,1910.0
multicolored,fic,1,1910.0
multicolored,mag,2,1910.0
murmur,fic,119,1910.0
murmur,mag,12,1910.0
murmur,news,1,1910.0
murmur,nf,13,1910.0
music,fic,605,1910.0
music,mag,184,1910.0
music,news,21,1910.0
music,nf,111,1910.0
nebulous,fic,14,1910.0
nebulous,mag,6,1910.0
nebulous,nf,6,1910.0
noise,fic,370,1910.0
noise,mag,55,1910.0
noise,news,19,1910.0
noise,nf,55,1910.0
noiseless,fic,32,1910.0
noiseless,mag,4,1910.0
noiselessness,fic,1,1910.0
noisy,fic,93,1910.0
noisy,mag,28,1910.0
noisy,news,3,1910.0
noisy,nf,10,1910.0
obscurity,fic,31,1910.0
obscurity,mag,12,1910.0
obscurity,news,4,1910.0
obscurity,nf,5,1910.0
ocher,fic,1,1910.0
odor,fic,89,1910.0
odor,mag,18,1910.0
odor,news,3,1910.0
odor,nf,27,1910.0
odoriferous,fic,2,1910.0
ogle,mag,1,1910.0
oily,fic,16,1910.0
oily,mag,2,1910.0
oily,news,3,1910.0
oily,nf,7,1910.0
olfactory,nf,1,1910.0
orange,fic,67,1910.0
orange,mag,25,1910.0
orange,news,12,1910.0
orange,nf,85,1910.0
orchestra,fic,64,1910.0
orchestra,mag,16,1910.0
orchestra,news,4,1910.0
orchestra,nf,5,1910.0
organ,fic,57,1910.0
organ,mag,49,1910.0
organ,news,12,1910.0
organ,nf,53,1910.0
overhear,fic,19,1910.0
overhear,nf,1,1910.0
pale,fic,524,1910.0
pale,mag,47,1910.0
pale,news,5,1910.0
pale,nf,46,1910.0
patter,fic,24,1910.0
patter,mag,1,1910.0
patter,news,1,1910.0
patter,nf,1,1910.0
peal,fic,27,1910.0
peal,mag,3,1910.0
peal,news,1,1910.0
peal,nf,4,1910.0
pearly,fic,11,1910.0
pearly,mag,2,1910.0
pearly,nf,3,1910.0
peep,fic,65,1910.0
peep,mag,7,1910.0
peep,news,1,1910.0
peep,nf,10,1910.0
peppery,fic,3,1910.0
peppery,mag,1,1910.0
percussion,fic,2,1910.0
percussion,mag,2,1910.0
percussion,nf,1,1910.0
perfume,fic,51,1910.0
perfume,mag,6,1910.0
perfume,news,1,1910.0
perfume,nf,4,1910.0
perfumed,fic,13,1910.0
perfumed,mag,1,1910.0
perfumed,news,1,1910.0
perfumed,nf,3,1910.0
phosphorescent,fic,7,1910.0
phosphorescent,mag,2,1910.0
phosphorescent,nf,1,1910.0
photo,fic,11,1910.0
photo,news,1,1910.0
piano,fic,234,1910.0
piano,mag,30,1910.0
piano,news,4,1910.0
piano,nf,20,1910.0
pianola,fic,6,1910.0
picture,fic,735,1910.0
picture,mag,273,1910.0
picture,news,51,1910.0
picture,nf,168,1910.0
piercing,fic,49,1910.0
piercing,mag,10,1910.0
piercing,news,3,1910.0
piercing,nf,7,1910.0
ping,fic,2,1910.0
ping,mag,3,1910.0
ping,news,2,1910.0
pink,fic,385,1910.0
pink,mag,36,1910.0
pink,news,5,1910.0
pink,nf,22,1910.0
pinkish,fic,5,1910.0
pinkish,news,1,1910.0
pinkish,nf,2,1910.0
plunk,fic,6,1910.0
polished,fic,82,1910.0
polished,mag,13,1910.0
polished,news,1,1910.0
polished,nf,42,1910.0
polka,fic,1,1910.0
polka,nf,1,1910.0
pungent,fic,28,1910.0
pungent,mag,8,1910.0
pungent,news,2,1910.0
pungent,nf,2,1910.0
purl,fic,2,1910.0
purple,fic,197,1910.0
purple,mag,20,1910.0
purple,news,2,1910.0
purple,nf,28,1910.0
purr,fic,21,1910.0
purr,mag,2,1910.0
querulous,fic,23,1910.0
querulous,mag,3,1910.0
querulous,nf,1,1910.0
radiant,fic,126,1910.0
radiant,mag,21,1910.0
radiant,news,1,1910.0
radiant,nf,23,1910.0
rattle,fic,85,1910.0
rattle,mag,13,1910.0
rattle,news,5,1910.0
rattle,nf,6,1910.0
red,fic,1691,1910.0
red,mag,295,1910.0
red,news,96,1910.0
red,nf,249,1910.0
reddish,fic,19,1910.0
reddish,mag,4,1910.0
reddish,news,1,1910.0
reddish,nf,5,1910.0
reek,fic,6,1910.0
reek,mag,2,1910.0
reek,nf,4,1910.0
reeking,fic,17,1910.0
reeking,mag,3,1910.0
reeking,nf,4,1910.0
reflection,fic,95,1910.0
reflection,mag,86,1910.0
reflection,news,13,1910.0
reflection,nf,24,1910.0
refreshing,fic,31,1910.0
refreshing,mag,22,1910.0
refreshing,news,5,1910.0
refreshing,nf,7,1910.0
resonant,fic,7,1910.0
resonant,mag,6,1910.0
resonant,news,2,1910.0
resonant,nf,1,1910.0
resound,fic,4,1910.0
resound,nf,2,1910.0
rigid,fic,99,1910.0
rigid,mag,53,1910.0
rigid,news,11,1910.0
rigid,nf,25,1910.0
ring,fic,496,1910.0
ring,mag,70,1910.0
ring,news,23,1910.0
ring,nf,109,1910.0
ringing,fic,105,1910.0
ringing,mag,13,1910.0
ringing,news,3,1910.0
ringing,nf,12,1910.0
ripple,fic,21,1910.0
ripple,mag,7,1910.0
ripple,news,5,1910.0
ripple,nf,3,1910.0
roar,fic,200,1910.0
roar,mag,34,1910.0
roar,news,13,1910.0
roar,nf,9,1910.0
roaring,fic,89,1910.0
roaring,mag,20,1910.0
roaring,news,2,1910.0
roaring,nf,14,1910.0
rough,fic,420,1910.0
rough,mag,62,1910.0
rough,news,18,1910.0
rough,nf,76,1910.0
rumble,fic,46,1910.0
rumble,mag,7,1910.0
rumble,news,2,1910.0
rumble,nf,2,1910.0
rustle,fic,55,1910.0
rustle,mag,2,1910.0
rustle,nf,1,1910.0
savor,fic,4,1910.0
savor,mag,8,1910.0
savor,news,1,1910.0
saxophone,news,1,1910.0
scarlet,fic,152,1910.0
scarlet,mag,24,1910.0
scarlet,news,6,1910.0
scarlet,nf,19,1910.0
scent,fic,78,1910.0
scent,mag,6,1910.0
scent,news,2,1910.0
scent,nf,6,1910.0
scented,fic,33,1910.0
scented,mag,6,1910.0
scented,nf,1,1910.0
scream,fic,106,1910.0
scream,mag,6,1910.0
scream,news,7,1910.0
scream,nf,1,1910.0
screech,fic,15,1910.0
screech,mag,2,1910.0
screech,news,3,1910.0
see,fic,9324,1910.0
see,mag,1446,1910.0
see,news,349,1910.0
see,nf,1101,1910.0
shade,fic,253,1910.0
shade,mag,51,1910.0
shade,news,9,1910.0
shade,nf,60,1910.0
shadow,fic,462,1910.0
shadow,mag,80,1910.0
shadow,news,11,1910.0
shadow,nf,53,1910.0
shady,fic,53,1910.0
shady,mag,9,1910.0
shady,news,2,1910.0
shady,nf,3,1910.0
sharp,fic,609,1910.0
sharp,mag,110,1910.0
sharp,news,24,1910.0
sharp,nf,66,1910.0
shimmer,fic,11,1910.0
shimmer,mag,2,1910.0
shimmer,nf,1,1910.0
shine,fic,73,1910.0
shine,mag,23,1910.0
shine,news,3,1910.0
shine,nf,8,1910.0
shining,fic,366,1910.0
shining,mag,53,1910.0
shining,news,8,1910.0
shining,nf,47,1910.0
shiny,fic,47,1910.0
shiny,mag,5,1910.0
shiny,nf,5,1910.0
shout,fic,170,1910.0
shout,mag,10,1910.0
shout,news,9,1910.0
shout,nf,12,1910.0
sight,fic,1419,1910.0
sight,mag,235,1910.0
sight,news,66,1910.0
sight,nf,170,1910.0
silence,fic,1265,1910.0
silence,mag,127,1910.0
silence,news,37,1910.0
silence,nf,104,1910.0
silent,fic,816,1910.0
silent,mag,116,1910.0
silent,news,29,1910.0
silent,nf,60,1910.0
silky,fic,14,1910.0
silky,mag,1,1910.0
silky,nf,5,1910.0
silvery,fic,63,1910.0
silvery,mag,5,1910.0
silvery,news,1,1910.0
silvery,nf,7,1910.0
sing,fic,284,1910.0
sing,mag,39,1910.0
sing,news,77,1910.0
sing,nf,49,1910.0
sizzle,fic,3,1910.0
sizzle,nf,1,1910.0
slippery,fic,76,1910.0
slippery,mag,12,1910.0
slippery,news,5,1910.0
slippery,nf,7,1910.0
smell,fic,195,1910.0
smell,mag,22,1910.0
smell,news,1,1910.0
smell,nf,22,1910.0
smelly,fic,8,1910.0
smoky,fic,24,1910.0
smoky,mag,4,1910.0
smoky,news,1,1910.0
smoky,nf,1,1910.0
smooth,fic,194,1910.0
smooth,mag,47,1910.0
smooth,news,10,1910.0
smooth,nf,78,1910.0
snarl,fic,54,1910.0
snarl,mag,5,1910.0
snarl,news,1,1910.0
snarl,nf,1,1910.0
sniff,fic,36,1910.0
sniff,mag,3,1910.0
sniff,news,3,1910.0
soft,fic,781,1910.0
soft,mag,92,1910.0
soft,news,19,1910.0
soft,nf,117,1910.0
solar,fic,10,1910.0
solar,mag,26,1910.0
solar,nf,14,1910.0
song,fic,379,1910.0
song,mag,90,1910.0
song,news,9,1910.0
song,nf,91,1910.0
sonorous,fic,10,1910.0
sonorous,mag,8,1910.0
sonorous,nf,2,1910.0
sound,fic,1303,1910.0
sound,mag,302,1910.0
sound,news,73,1910.0
sound,nf,274,1910.0
soundless,fic,11,1910.0
soundless,mag,2,1910.0
soundlessness,fic,1,1910.0
sour,fic,35,1910.0
sour,mag,11,1910.0
sour,nf,22,1910.0
sourness,mag,1,1910.0
speak,fic,1272,1910.0
speak,mag,301,1910.0
speak,news,78,1910.0
speak,nf,177,1910.0
spicy,fic,4,1910.0
spicy,mag,3,1910.0
spicy,nf,1,1910.0
splash,fic,59,1910.0
splash,mag,8,1910.0
splash,news,1,1910.0
splash,nf,2,1910.0
spongy,fic,1,1910.0
spongy,mag,3,1910.0
spongy,nf,1,1910.0
squawk,fic,7,1910.0
squawk,news,1,1910.0
squeak,fic,12,1910.0
squeak,mag,2,1910.0
squeaky,fic,12,1910.0
squeaky,mag,1,1910.0
squelch,fic,1,1910.0
stare,fic,194,1910.0
stare,mag,14,1910.0
stare,news,4,1910.0
stare,nf,4,1910.0
stench,fic,12,1910.0
stench,mag,10,1910.0
stench,nf,2,1910.0
sticky,fic,41,1910.0
sticky,mag,8,1910.0
sticky,news,1,1910.0
sticky,nf,4,1910.0
stifled,fic,36,1910.0
stifled,mag,5,1910.0
stifled,news,1,1910.0
stifled,nf,4,1910.0
stink,nf,1,1910.0
stinking,fic,6,1910.0
strident,fic,21,1910.0
strident,mag,5,1910.0
strident,nf,3,1910.0
stroke,fic,104,1910.0
stroke,mag,33,1910.0
stroke,news,16,1910.0
stroke,nf,35,1910.0
succulent,fic,5,1910.0
succulent,mag,4,1910.0
succulent,nf,3,1910.0
suffused,fic,22,1910.0
suffused,mag,2,1910.0
suffused,nf,3,1910.0
sunlight,fic,180,1910.0
sunlight,mag,47,1910.0
sunlight,news,3,1910.0
sunlight,nf,27,1910.0
sunny,fic,152,1910.0
sunny,mag,26,1910.0
sunny,news,3,1910.0
sunny,nf,14,1910.0
sweet,fic,660,1910.0
sweet,mag,82,1910.0
sweet,news,6,1910.0
sweet,nf,81,1910.0
sweeten,fic,5,1910.0
sweeten,mag,1,1910.0
sweeten,nf,3,1910.0
sweetish,fic,1,1910.0
sweetish,mag,1,1910.0
sweetness,fic,117,1910.0
sweetness,mag,23,1910.0
sweetness,nf,15,1910.0
symphony,fic,12,1910.0
symphony,mag,20,1910.0
symphony,news,2,1910.0
symphony,nf,7,1910.0
tactic,nf,1,1910.0
tactile,mag,2,1910.0
tactile,nf,9,1910.0
talk,fic,1866,1910.0
talk,mag,309,1910.0
talk,news,125,1910.0
talk,nf,148,1910.0
tambour,fic,1,1910.0
tart,fic,15,1910.0
tart,mag,1,1910.0
tart,news,1,1910.0
tart,nf,5,1910.0
taste,fic,281,1910.0
taste,mag,127,1910.0
taste,news,13,1910.0
taste,nf,103,1910.0
tasteless,fic,3,1910.0
tasteless,mag,2,1910.0
tasteless,nf,4,1910.0
tasty,fic,4,1910.0
tasty,mag,1,1910.0
tender,fic,313,1910.0
tender,mag,66,1910.0
tender,news,16,1910.0
tender,nf,46,1910.0
thud,fic,41,1910.0
thud,mag,2,1910.0
thud,news,1,1910.0
thunder,fic,237,1910.0
thunder,mag,19,1910.0
thunder,news,7,1910.0
thunder,nf,19,1910.0
tick,fic,26,1910.0
tick,mag,3,1910.0
tick,news,1,1910.0
tick,nf,3,1910.0
ticking,fic,26,1910.0
ticking,mag,2,1910.0
ticking,news,1,1910.0
ticking,nf,1,1910.0
tickle,fic,40,1910.0
tickle,mag,1,1910.0
tickle,nf,1,1910.0
ting,mag,4,1910.0
ting,news,1,1910.0
tinkle,fic,35,1910.0
touch,fic,689,1910.0
touch,mag,248,1910.0
touch,news,38,1910.0
touch,nf,134,1910.0
translucency,mag,1,1910.0
translucent,fic,9,1910.0
translucent,mag,1,1910.0
translucent,nf,1,1910.0
transparent,fic,28,1910.0
transparent,mag,15,1910.0
transparent,news,1,1910.0
transparent,nf,13,1910.0
trumpet,fic,27,1910.0
trumpet,mag,12,1910.0
trumpet,nf,10,1910.0
tune,fic,103,1910.0
tune,mag,19,1910.0
tune,news,6,1910.0
tune,nf,15,1910.0
turquoise,fic,11,1910.0
turquoise,mag,5,1910.0
turquoise,nf,3,1910.0
twang,fic,3,1910.0
twang,mag,1,1910.0
twang,nf,2,1910.0
unctuous,fic,8,1910.0
unctuous,mag,2,1910.0
unctuous,news,1,1910.0
unctuous,nf,3,1910.0
unsavory,fic,11,1910.0
unsavory,mag,5,1910.0
unsavory,nf,2,1910.0
velvety,fic,20,1910.0
velvety,mag,1,1910.0
velvety,nf,2,1910.0
vermilion,fic,7,1910.0
vermilion,mag,2,1910.0
vermilion,nf,1,1910.0
vibrant,fic,29,1910.0
vibrant,mag,10,1910.0
vibrant,nf,3,1910.0
viola,fic,16,1910.0
viola,mag,3,1910.0
viola,news,1,1910.0
violet,fic,140,1910.0
violet,mag,10,1910.0
violet,news,2,1910.0
violet,nf,17,1910.0
violin,fic,91,1910.0
violin,mag,31,1910.0
violin,news,6,1910.0
violin,nf,17,1910.0
viscous,fic,2,1910.0
viscous,mag,1,1910.0
viscous,nf,2,1910.0
visual,fic,7,1910.0
visual,mag,16,1910.0
visual,nf,44,1910.0
vivid,fic,148,1910.0
vivid,mag,80,1910.0
vivid,news,2,1910.0
vivid,nf,37,1910.0
vocal,fic,15,1910.0
vocal,mag,13,1910.0
vocal,nf,95,1910.0
voice,fic,3554,1910.0
voice,mag,232,1910.0
voice,news,63,1910.0
voice,nf,176,1910.0
voiceless,fic,7,1910.0
voiceless,mag,1,1910.0
voiceless,nf,1,1910.0
warble,fic,3,1910.0
warm,fic,603,1910.0
warm,mag,95,1910.0
warm,news,28,1910.0
warm,nf,132,1910.0
warmth,fic,116,1910.0
warmth,mag,25,1910.0
warmth,news,2,1910.0
warmth,nf,28,1910.0
watch,fic,850,1910.0
watch,mag,116,1910.0
watch,news,49,1910.0
watch,nf,94,1910.0
wet,fic,345,1910.0
wet,mag,60,1910.0
wet,news,13,1910.0
wet,nf,78,1910.0
whiff,fic,23,1910.0
whiff,nf,1,1910.0
whir,fic,20,1910.0
whir,mag,5,1910.0
whirr,fic,14,1910.0
whirr,mag,5,1910.0
whirr,nf,1,1910.0
whisper,fic,268,1910.0
whisper,mag,17,1910.0
whisper,news,2,1910.0
whisper,nf,9,1910.0
whistle,fic,232,1910.0
whistle,mag,14,1910.0
whistle,news,12,1910.0
whistle,nf,7,1910.0
white,fic,2434,1910.0
white,mag,713,1910.0
white,news,220,1910.0
white,nf,1136,1910.0
whiteness,fic,44,1910.0
whiteness,mag,4,1910.0
whiteness,nf,6,1910.0
whitish,fic,11,1910.0
whitish,mag,1,1910.0
whiz,fic,7,1910.0
whizz,fic,6,1910.0
wrinkled,fic,90,1910.0
wrinkled,mag,5,1910.0
wrinkled,nf,2,1910.0
xylophone,fic,1,1910.0
yellow,fic,519,1910.0
yellow,mag,117,1910.0
yellow,news,9,1910.0
yellow,nf,126,1910.0
yellowish,fic,13,1910.0
yellowish,mag,2,1910.0
yellowish,nf,4,1910.0
accordion,fic,6,1920.0
accordion,mag,4,1920.0
accordion,nf,5,1920.0
acid,fic,23,1920.0
acid,mag,42,1920.0
acid,news,14,1920.0
acid,nf,133,1920.0
acidity,fic,1,1920.0
acidity,mag,1,1920.0
acidity,news,1,1920.0
acidity,nf,7,1920.0
acidulous,fic,3,1920.0
acidulous,mag,2,1920.0
acidulous,nf,1,1920.0
acoustic,mag,3,1920.0
acrid,fic,24,1920.0
acrid,mag,3,1920.0
acrid,news,1,1920.0
acrid,nf,1,1920.0
amber,fic,133,1920.0
amber,mag,12,1920.0
amber,news,3,1920.0
amber,nf,8,1920.0
appetizing,fic,22,1920.0
appetizing,mag,7,1920.0
aromatic,fic,11,1920.0
aromatic,mag,7,1920.0
aromatic,nf,1,1920.0
audible,fic,69,1920.0
audible,mag,20,1920.0
audible,news,7,1920.0
audible,nf,7,1920.0
babble,fic,11,1920.0
babble,mag,10,1920.0
babble,news,1,1920.0
babble,nf,1,1920.0
balsamic,fic,1,1920.0
bang,fic,78,1920.0
bang,mag,7,1920.0
bang,news,6,1920.0
bang,nf,2,1920.0
banjo,fic,25,1920.0
banjo,mag,4,1920.0
banjo,news,5,1920.0
banjo,nf,2,1920.0
bass,fic,41,1920.0
bass,mag,14,1920.0
bass,news,4,1920.0
bass,nf,9,1920.0
behold,fic,97,1920.0
behold,mag,33,1920.0
behold,news,7,1920.0
behold,nf,10,1920.0
beige,mag,4,1920.0
beige,news,3,1920.0
bell,fic,292,1920.0
bell,mag,122,1920.0
bell,news,56,1920.0
bell,nf,57,1920.0
bitter,fic,245,1920.0
bitter,mag,146,1920.0
bitter,news,69,1920.0
bitter,nf,67,1920.0
bitterness,fic,100,1920.0
bitterness,mag,51,1920.0
bitterness,news,28,1920.0
bitterness,nf,21,1920.0
bittersweet,mag,1,1920.0
black,fic,2098,1920.0
black,mag,743,1920.0
black,news,202,1920.0
black,nf,300,1920.0
blackish,fic,3,1920.0
blackish,mag,2,1920.0
blackish,nf,1,1920.0
blare,fic,10,1920.0
blare,mag,7,1920.0
blare,news,5,1920.0
blare,nf,1,1920.0
blonde,fic,70,1920.0
blonde,mag,34,1920.0
blonde,news,2,1920.0
blonde,nf,1,1920.0
blue,fic,1419,1920.0
blue,mag,450,1920.0
blue,news,93,1920.0
blue,nf,155,1920.0
bluish,fic,17,1920.0
bluish,mag,6,1920.0
bluish,news,2,1920.0
bluish,nf,5,1920.0
blurred,fic,58,1920.0
blurred,mag,15,1920.0
blurred,news,1,1920.0
blurred,nf,5,1920.0
bombastic,fic,1,1920.0
bombastic,mag,2,1920.0
bombastic,nf,2,1920.0
boom,fic,76,1920.0
boom,mag,98,1920.0
boom,news,51,1920.0
boom,nf,8,1920.0
brattle,mag,1,1920.0
bright,fic,650,1920.0
bright,mag,270,1920.0
bright,news,54,1920.0
bright,nf,99,1920.0
brilliant,fic,254,1920.0
brilliant,mag,249,1920.0
brilliant,news,41,1920.0
brilliant,nf,105,1920.0
bronze,fic,88,1920.0
bronze,mag,67,1920.0
bronze,news,18,1920.0
bronze,nf,12,1920.0
brown,fic,1174,1920.0
brown,mag,425,1920.0
brown,news,150,1920.0
brown,nf,143,1920.0
brownish,fic,6,1920.0
brownish,mag,2,1920.0
brownish,nf,5,1920.0
burble,fic,2,1920.0
burgundy,fic,1,1920.0
burgundy,mag,8,1920.0
burgundy,news,1,1920.0
burgundy,nf,7,1920.0
burning,fic,394,1920.0
burning,mag,103,1920.0
burning,news,62,1920.0
burning,nf,51,1920.0
buzz,fic,35,1920.0
buzz,mag,16,1920.0
buzz,news,1,1920.0
buzz,nf,1,1920.0
carmine,fic,5,1920.0
carmine,mag,4,1920.0
castanet,fic,7,1920.0
cello,fic,2,1920.0
cello,mag,6,1920.0
cello,news,1,1920.0
chatter,fic,75,1920.0
chatter,mag,19,1920.0
chatter,news,4,1920.0
chatter,nf,2,1920.0
chime,fic,11,1920.0
chime,mag,3,1920.0
chime,nf,1,1920.0
chromatic,fic,2,1920.0
chromatic,mag,2,1920.0
chromatic,news,2,1920.0
chug,fic,61,1920.0
chug,mag,1,1920.0
cithara,fic,2,1920.0
clammy,fic,12,1920.0
clammy,mag,2,1920.0
clammy,nf,3,1920.0
clamor,fic,65,1920.0
clamor,mag,31,1920.0
clamor,news,10,1920.0
clamor,nf,7,1920.0
clang,fic,16,1920.0
clang,mag,4,1920.0
clang,news,2,1920.0
clang,nf,1,1920.0
clangor,fic,7,1920.0
clangor,mag,1,1920.0
clank,fic,9,1920.0
clap,fic,23,1920.0
clap,mag,12,1920.0
clap,nf,1,1920.0
clarion,fic,33,1920.0
clarion,mag,7,1920.0
clarion,news,3,1920.0
clarion,nf,1,1920.0
clash,fic,22,1920.0
clash,mag,32,1920.0
clash,news,30,1920.0
clash,nf,11,1920.0
clear,fic,1060,1920.0
clear,mag,486,1920.0
clear,news,339,1920.0
clear,nf,291,1920.0
clink,fic,15,1920.0
clink,mag,4,1920.0
clop,fic,1,1920.0
clump,fic,90,1920.0
clump,mag,10,1920.0
clump,news,1,1920.0
clump,nf,2,1920.0
clunk,news,1,1920.0
cold,fic,1272,1920.0
cold,mag,334,1920.0
cold,news,148,1920.0
cold,nf,158,1920.0
coldness,fic,37,1920.0
coldness,mag,6,1920.0
coldness,news,1,1920.0
coldness,nf,5,1920.0
color,fic,544,1920.0
color,mag,304,1920.0
color,news,67,1920.0
color,nf,403,1920.0
coloration,fic,2,1920.0
coloration,mag,17,1920.0
coloration,news,1,1920.0
coloration,nf,1,1920.0
colored,fic,214,1920.0
colored,mag,161,1920.0
colored,news,58,1920.0
colored,nf,47,1920.0
colorless,fic,36,1920.0
colorless,mag,13,1920.0
colorless,news,3,1920.0
colorless,nf,2,1920.0
concert,fic,59,1920.0
concert,mag,124,1920.0
concert,news,40,1920.0
concert,nf,25,1920.0
crack,fic,187,1920.0
crack,mag,60,1920.0
crack,news,17,1920.0
crack,nf,8,1920.0
crackle,fic,26,1920.0
crackle,mag,6,1920.0
crackling,fic,54,1920.0
crackling,mag,10,1920.0
crackling,news,2,1920.0
crackling,nf,1,1920.0
creak,fic,24,1920.0
creak,mag,3,1920.0
creak,news,1,1920.0
crimson,fic,89,1920.0
crimson,mag,19,1920.0
crimson,news,2,1920.0
crimson,nf,34,1920.0
crisp,fic,99,1920.0
crisp,mag,32,1920.0
crisp,news,5,1920.0
crisp,nf,5,1920.0
crunch,fic,10,1920.0
crunch,mag,2,1920.0
crunch,nf,2,1920.0
dark,fic,1665,1920.0
dark,mag,421,1920.0
dark,news,94,1920.0
dark,nf,195,1920.0
dazzling,fic,47,1920.0
dazzling,mag,28,1920.0
dazzling,news,3,1920.0
dazzling,nf,8,1920.0
deaf,fic,42,1920.0
deaf,mag,53,1920.0
deaf,news,14,1920.0
deaf,nf,7,1920.0
deafening,fic,23,1920.0
deafening,mag,6,1920.0
deafening,news,2,1920.0
deafening,nf,2,1920.0
delicious,fic,110,1920.0
delicious,mag,25,1920.0
delicious,news,1,1920.0
delicious,nf,22,1920.0
dense,fic,84,1920.0
dense,mag,42,1920.0
dense,news,17,1920.0
dense,nf,40,1920.0
descry,fic,2,1920.0
detonation,fic,13,1920.0
detonation,mag,3,1920.0
detonation,news,3,1920.0
dim,fic,282,1920.0
dim,mag,59,1920.0
dim,news,7,1920.0
dim,nf,26,1920.0
ding,fic,4,1920.0
ding,mag,6,1920.0
ding,news,3,1920.0
ding,nf,2,1920.0
disgusting,fic,12,1920.0
disgusting,mag,12,1920.0
disgusting,news,2,1920.0
disgusting,nf,5,1920.0
dong,mag,2,1920.0
dong,news,1,1920.0
drone,fic,12,1920.0
drone,mag,42,1920.0
drone,news,2,1920.0
drum,fic,73,1920.0
drum,mag,31,1920.0
drum,news,7,1920.0
drum,nf,18,1920.0
dry,fic,528,1920.0
dry,mag,232,1920.0
dry,news,203,1920.0
dry,nf,209,1920.0
dull,fic,372,1920.0
dull,mag,171,1920.0
dull,news,28,1920.0
dull,nf,77,1920.0
dumb,fic,107,1920.0
dumb,mag,41,1920.0
dumb,news,7,1920.0
dumb,nf,4,1920.0
eavesdrop,fic,1,1920.0
echo,fic,125,1920.0
echo,mag,49,1920.0
echo,news,12,1920.0
echo,nf,11,1920.0
emerald,fic,27,1920.0
emerald,mag,11,1920.0
emerald,news,5,1920.0
emerald,nf,4,1920.0
espy,mag,1,1920.0
eye,fic,1137,1920.0
eye,mag,404,1920.0
eye,news,95,1920.0
eye,nf,177,1920.0
fetid,fic,8,1920.0
fetid,mag,6,1920.0
fetid,news,1,1920.0
fiddle,fic,81,1920.0
fiddle,mag,19,1920.0
fiddle,news,1,1920.0
fiddle,nf,3,1920.0
fife,fic,11,1920.0
fife,mag,4,1920.0
fife,news,3,1920.0
fife,nf,6,1920.0
flavor,fic,31,1920.0
flavor,mag,43,1920.0
flavor,news,7,1920.0
flavor,nf,16,1920.0
fluid,fic,25,1920.0
fluid,mag,21,1920.0
