Word,Lemma,POS,Year,Register
sharp,sharp,jj,1907,fic
behold,behold,vvi,1907,fic
black,black,jj,1907,fic
voice,voice,nn1,1907,fic
talk,talk,vvi,1907,fic
silence,silence,nn1,1907,fic
look,look,vvi,1907,fic
see,see,vvi,1907,fic
look,look,vvi,1907,fic
clear,clear,jj,1907,fic
picture,picture,nn1,1907,fic
hot,hot,jj,1907,fic
hot,hot,jj,1907,fic
hot,hot,jj,1907,fic
see,see,vvi,1907,fic
hear,hear,vvi,1907,fic
tender,tender,jj_nn1@,1907,fic
red,red,jj_nn1,1907,fic
whiteness,whiteness,nn1,1907,fic
sound,sound,nn1,1907,fic
sight,sight,nn1,1907,fic
eye,eye,nn1,1907,fic
see,see,vvi,1907,fic
eye,eye,nn1,1907,fic
scent,scent,nn1,1907,fic
look,look,vvi,1907,fic
look,look,nn1,1907,fic
pale,pale,jj,1907,fic
see,see,vvi,1907,fic
look,look,vv0,1907,fic
look,look,vv0,1907,fic
red,red,jj_nn1,1907,fic
eye,eye,nn1,1907,fic
glance,glance,vvi,1907,fic
red,red,jj_nn1,1907,fic
black,black,jj,1907,fic
rough,rough,jj,1907,fic
blue,blue,jj,1907,fic
roar,roar,nn1,1907,fic
silence,silence,nn1,1907,fic
black,black,jj,1907,fic
blue,blue,jj,1907,fic
black,black,jj,1907,fic
smooth,smooth,jj_vv0@,1907,fic
see,see,vvi,1907,fic
echo,echo,vv0_nn1,1907,fic
bitter,bitter,jj,1907,fic
warm,warm,jj,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
gleam,gleam,nn1,1907,fic
eye,eye,nn1,1907,fic
sight,sight,nn1,1907,fic
sight,sight,nn1,1907,fic
clear,clear,jj,1907,fic
voice,voice,nn1,1907,fic
see,see,vvi,1907,fic
voice,voice,nn1,1907,fic
black,black,jj,1907,fic
look,look,vvi,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
tender,tender,jj_nn1@,1907,fic
rough,rough,jj,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
look,look,vv0,1907,fic
speak,speak,vvi,1907,fic
silent,silent,jj,1907,fic
silence,silence,nn1,1907,fic
look,look,nn1,1907,fic
voice,voice,nn1,1907,fic
gaze,gaze,nn1,1907,fic
see,see,vvi,1907,fic
look,look,vvi,1907,fic
dense,dense,jj,1907,fic
blue,blue,nn1@_jj,1907,fic
talk,talk,vvi,1907,fic
eye,eye,nn1,1907,fic
eye,eye,nn1,1907,fic
glance,glance,nn1,1907,fic
bitter,bitter,jj,1907,fic
look,look,vvi,1907,fic
bitter,bitter,jj,1907,fic
bitterness,bitterness,nn1,1907,fic
red,red,jj_nn1,1907,fic
disgusting,disgusting,jj,1907,fic
look,look,vv0,1907,fic
pale,pale,jj,1907,fic
soft,soft,jj,1907,fic
warmth,warmth,nn1,1907,fic
tender,tender,jj,1907,fic
soft,soft,jj,1907,fic
warm,warm,jj,1907,fic
warm,warm,jj_vv0@,1907,fic
look,look,vvi,1907,fic
talk,talk,vvi,1907,fic
look,look,nn1,1907,fic
look,look,nn1,1907,fic
hear,hear,vvi,1907,fic
speak,speak,vvi,1907,fic
hear,hear,vvi,1907,fic
see,see,vvi,1907,fic
talk,talk,vvi,1907,fic
voice,voice,nn1,1907,fic
picture,picture,nn1,1907,fic
talk,talk,vvi,1907,fic
speak,speak,vvi,1907,fic
warmth,warmth,nn1,1907,fic
cold,cold,jj_nn1,1907,fic
see,see,vvi,1907,fic
white,white,jj,1907,fic
loud,loud,jj,1907,fic
voice,voice,nn1,1907,fic
dumb,dumb,jj,1907,fic
white,white,jj,1907,fic
wrinkled,wrinkled,jj_vvd@,1907,fic
silence,silence,nn1,1907,fic
speak,speak,vvi,1907,fic
white,white,np1_jj,1907,fic
look,look,vvi,1907,fic
look,look,vvi,1907,fic
look,look,nn1_vv0,1907,fic
look,look,vvi,1907,fic
talk,talk,nn1,1907,fic
eye,eye,nn1,1907,fic
look,look,nn1,1907,fic
look,look,vv0,1907,fic
see,see,vvi,1907,fic
look,look,vvi,1907,fic
rattle,rattle,nn1,1907,fic
roar,roar,nn1,1907,fic
hear,hear,vvi,1907,fic
green,green,jj_nn1,1907,fic
talk,talk,vvi,1907,fic
picture,picture,nn1,1907,fic
picture,picture,nn1,1907,fic
clear,clear,jj,1907,fic
dark,dark,jj,1907,fic
blue,blue,jj,1907,fic
brilliant,brilliant,jj,1907,fic
sour,sour,jj,1907,fic
bitterness,bitterness,nn1,1907,fic
sourness,sourness,nn1,1907,fic
scarlet,scarlet,jj,1907,fic
picture,picture,nn1,1907,fic
burning,burning,jj,1907,fic
shadow,shadow,nn1,1907,fic
black,black,jj,1907,fic
red,red,jj,1907,fic
see,see,vvi,1907,fic
taste,taste,nn1,1907,fic
reflection,reflection,nn1,1907,fic
clear,clear,jj,1907,fic
see,see,vvi,1907,fic
dim,dim,jj,1907,fic
dark,dark,nn1_jj,1907,fic
red,red,jj_nn1@,1907,fic
yellow,yellow,jj,1907,fic
red,red,jj_nn1,1907,fic
see,see,vvi,1907,fic
hot,hot,jj,1907,fic
hear,hear,vvi,1907,fic
touch,touch,vvi,1907,fic
see,see,vvi,1907,fic
look,look,nn1_vv0,1907,fic
see,see,vvi,1907,fic
talk,talk,nn1,1907,fic
talk,talk,nn1,1907,fic
talk,talk,vvi,1907,fic
white,white,jj,1907,fic
silent,silent,jj,1907,fic
see,see,vvi,1907,fic
look,look,vv0,1907,fic
look,look,vv0,1907,fic
look,look,vv0,1907,fic
pink,pink,jj,1907,fic
look,look,vv0,1907,fic
look,look,vvi,1907,fic
hear,hear,vvi,1907,fic
look,look,vv0,1907,fic
see,see,vvi,1907,fic
look,look,vv0,1907,fic
look,look,vv0,1907,fic
look,look,nn1,1907,fic
see,see,vv0,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
tune,tune,nn1,1907,fic
eye,eye,nn1,1907,fic
white,white,jj,1907,fic
brilliant,brilliant,jj,1907,fic
